117.5 62.5 38.44
118.5 62.5 36.78
119.5 62.5 35.43
120.5 62.5 35.52
121.5 62.5 36.28
122.5 62.5 37.09
123.5 62.5 38.01
124.5 62.5 38.53
125.5 62.5 38.93
126.5 62.5 40.05
127.5 62.5 42.35
128.5 62.5 43.34
129.5 62.5 43.68
130.5 62.5 43.73
131.5 62.5 43.52
132.5 62.5 43.63
133.5 62.5 45.68
134.5 62.5 45.32
135.5 62.5 41.69
136.5 62.5 44.94
137.5 62.5 50.22
138.5 62.5 51.15
139.5 62.5 47.85
140.5 62.5 47.52
141.5 62.5 47.01
142.5 62.5 45.42
143.5 62.5 44.58
144.5 62.5 45.11
145.5 62.5 44.50
146.5 62.5 43.25
147.5 62.5 43.93
148.5 62.5 45.02
149.5 62.5 43.65
150.5 62.5 43.88
151.5 62.5 44.54
152.5 62.5 44.06
153.5 62.5 43.30
154.5 62.5 42.68
155.5 62.5 43.15
156.5 62.5 43.38
157.5 62.5 42.32
158.5 62.5 40.50
159.5 62.5 39.29
160.5 62.5 38.28
161.5 62.5 38.68
162.5 62.5 39.02
163.5 62.5 39.23
164.5 62.5 40.13
165.5 62.5 40.76
166.5 62.5 40.44
167.5 62.5 40.32
168.5 62.5 41.05
169.5 62.5 42.50
170.5 62.5 42.97
171.5 62.5 42.39
172.5 62.5 41.53
173.5 62.5 39.51
174.5 62.5 35.98
175.5 62.5 33.63
176.5 62.5 34.07
177.5 62.5 35.76
178.5 62.5 37.14
179.5 62.5 37.65
180.5 62.5 37.10
181.5 62.5 39.45
182.5 62.5 40.68
183.5 62.5 39.39
184.5 62.5 38.15
185.5 62.5 37.77
186.5 62.5 35.59
187.5 62.5 35.25
188.5 62.5 35.50
189.5 62.5 34.14
110.5 63.5 42.74
111.5 63.5 42.44
112.5 63.5 42.33
113.5 63.5 42.04
114.5 63.5 42.07
115.5 63.5 42.13
116.5 63.5 42.11
117.5 63.5 41.22
118.5 63.5 41.24
119.5 63.5 39.42
120.5 63.5 35.85
121.5 63.5 33.15
122.5 63.5 32.63
123.5 63.5 32.84
124.5 63.5 33.45
125.5 63.5 34.49
126.5 63.5 35.67
127.5 63.5 37.48
128.5 63.5 38.85
129.5 63.5 38.63
130.5 63.5 38.17
131.5 63.5 38.85
132.5 63.5 40.21
133.5 63.5 42.19
134.5 63.5 43.84
135.5 63.5 46.07
136.5 63.5 49.71
137.5 63.5 51.96
138.5 63.5 49.40
139.5 63.5 47.20
140.5 63.5 46.99
141.5 63.5 44.52
142.5 63.5 43.26
143.5 63.5 44.49
144.5 63.5 45.88
145.5 63.5 45.50
146.5 63.5 44.95
147.5 63.5 44.96
148.5 63.5 43.25
149.5 63.5 41.30
150.5 63.5 41.07
151.5 63.5 40.37
152.5 63.5 39.92
153.5 63.5 40.08
154.5 63.5 40.84
155.5 63.5 41.63
156.5 63.5 42.47
157.5 63.5 42.62
158.5 63.5 39.86
159.5 63.5 39.23
160.5 63.5 40.29
161.5 63.5 41.45
162.5 63.5 41.91
163.5 63.5 42.46
164.5 63.5 43.64
165.5 63.5 44.32
166.5 63.5 43.87
167.5 63.5 43.17
168.5 63.5 42.88
169.5 63.5 42.45
170.5 63.5 42.07
171.5 63.5 41.79
172.5 63.5 41.78
173.5 63.5 40.91
174.5 63.5 38.65
175.5 63.5 36.74
176.5 63.5 36.86
177.5 63.5 36.74
178.5 63.5 36.03
179.5 63.5 35.83
180.5 63.5 35.09
181.5 63.5 34.09
182.5 63.5 34.14
183.5 63.5 35.25
184.5 63.5 35.37
185.5 63.5 34.52
186.5 63.5 34.39
187.5 63.5 35.35
188.5 63.5 35.96
189.5 63.5 35.37
110.5 64.5 44.85
111.5 64.5 44.45
112.5 64.5 44.08
113.5 64.5 43.51
114.5 64.5 44.47
115.5 64.5 45.51
116.5 64.5 45.59
117.5 64.5 45.49
118.5 64.5 44.90
119.5 64.5 41.81
120.5 64.5 37.33
121.5 64.5 34.33
122.5 64.5 34.12
123.5 64.5 35.07
124.5 64.5 36.44
125.5 64.5 37.47
126.5 64.5 39.06
127.5 64.5 41.46
128.5 64.5 43.22
129.5 64.5 42.64
130.5 64.5 40.90
131.5 64.5 41.16
132.5 64.5 44.19
133.5 64.5 47.54
134.5 64.5 48.19
135.5 64.5 46.74
136.5 64.5 45.63
137.5 64.5 45.76
138.5 64.5 46.25
139.5 64.5 47.17
140.5 64.5 47.03
141.5 64.5 46.77
142.5 64.5 46.20
143.5 64.5 45.41
144.5 64.5 44.40
145.5 64.5 43.96
146.5 64.5 44.15
147.5 64.5 43.86
148.5 64.5 43.75
149.5 64.5 43.65
150.5 64.5 42.47
151.5 64.5 41.38
152.5 64.5 41.47
153.5 64.5 41.72
154.5 64.5 41.68
155.5 64.5 41.62
156.5 64.5 41.90
157.5 64.5 42.11
158.5 64.5 42.23
159.5 64.5 42.60
160.5 64.5 42.93
161.5 64.5 43.87
162.5 64.5 44.70
163.5 64.5 44.54
164.5 64.5 44.22
165.5 64.5 44.05
166.5 64.5 44.03
167.5 64.5 44.31
168.5 64.5 44.69
169.5 64.5 44.21
170.5 64.5 42.56
171.5 64.5 40.49
172.5 64.5 39.39
173.5 64.5 39.00
174.5 64.5 38.00
175.5 64.5 36.38
176.5 64.5 36.22
177.5 64.5 36.42
178.5 64.5 35.96
179.5 64.5 36.00
180.5 64.5 36.64
181.5 64.5 37.33
182.5 64.5 38.16
183.5 64.5 38.14
184.5 64.5 36.85
185.5 64.5 35.35
186.5 64.5 34.09
187.5 64.5 33.78
188.5 64.5 33.49
189.5 64.5 33.29
110.5 65.5 45.83
111.5 65.5 46.07
112.5 65.5 47.00
113.5 65.5 48.54
114.5 65.5 48.83
115.5 65.5 47.38
116.5 65.5 47.10
117.5 65.5 47.13
118.5 65.5 45.98
119.5 65.5 44.42
120.5 65.5 41.71
121.5 65.5 39.51
122.5 65.5 38.16
123.5 65.5 37.66
124.5 65.5 37.69
125.5 65.5 38.68
126.5 65.5 41.01
127.5 65.5 43.52
128.5 65.5 46.08
129.5 65.5 45.94
130.5 65.5 43.32
131.5 65.5 41.69
132.5 65.5 41.78
133.5 65.5 41.85
134.5 65.5 40.43
135.5 65.5 39.11
136.5 65.5 39.53
137.5 65.5 41.58
138.5 65.5 44.01
139.5 65.5 46.11
140.5 65.5 47.03
141.5 65.5 46.40
142.5 65.5 44.69
143.5 65.5 43.63
144.5 65.5 43.41
145.5 65.5 43.98
146.5 65.5 44.71
147.5 65.5 44.96
148.5 65.5 44.93
149.5 65.5 43.68
150.5 65.5 41.89
151.5 65.5 41.10
152.5 65.5 42.53
153.5 65.5 43.12
154.5 65.5 42.52
155.5 65.5 42.55
156.5 65.5 42.89
157.5 65.5 43.26
158.5 65.5 44.26
159.5 65.5 44.91
160.5 65.5 44.94
161.5 65.5 44.68
162.5 65.5 44.36
163.5 65.5 44.30
164.5 65.5 44.46
165.5 65.5 44.95
166.5 65.5 44.70
167.5 65.5 44.24
168.5 65.5 43.84
169.5 65.5 43.29
170.5 65.5 42.58
171.5 65.5 41.65
172.5 65.5 41.13
173.5 65.5 40.52
174.5 65.5 39.69
175.5 65.5 38.33
176.5 65.5 36.78
177.5 65.5 36.31
178.5 65.5 36.98
179.5 65.5 37.78
180.5 65.5 38.57
181.5 65.5 39.24
182.5 65.5 39.49
183.5 65.5 38.68
184.5 65.5 37.25
185.5 65.5 36.65
186.5 65.5 36.53
187.5 65.5 36.21
188.5 65.5 35.61
189.5 65.5 34.24
110.5 66.5 46.41
111.5 66.5 47.14
112.5 66.5 47.00
113.5 66.5 48.11
114.5 66.5 48.22
115.5 66.5 46.43
116.5 66.5 44.87
117.5 66.5 43.89
118.5 66.5 43.52
119.5 66.5 43.45
120.5 66.5 42.78
121.5 66.5 40.82
122.5 66.5 38.86
123.5 66.5 37.68
124.5 66.5 38.51
125.5 66.5 40.99
126.5 66.5 43.51
127.5 66.5 46.20
128.5 66.5 46.91
129.5 66.5 44.62
130.5 66.5 40.72
131.5 66.5 38.33
132.5 66.5 37.97
133.5 66.5 38.50
134.5 66.5 38.73
135.5 66.5 38.81
136.5 66.5 39.28
137.5 66.5 40.22
138.5 66.5 42.18
139.5 66.5 43.16
140.5 66.5 42.63
141.5 66.5 41.67
142.5 66.5 42.63
143.5 66.5 44.88
144.5 66.5 46.40
145.5 66.5 45.56
146.5 66.5 42.84
147.5 66.5 39.60
148.5 66.5 38.14
149.5 66.5 38.63
150.5 66.5 40.35
151.5 66.5 41.96
152.5 66.5 42.59
153.5 66.5 42.12
154.5 66.5 41.15
155.5 66.5 40.53
156.5 66.5 40.64
157.5 66.5 41.09
158.5 66.5 41.66
159.5 66.5 42.29
160.5 66.5 42.48
161.5 66.5 42.77
162.5 66.5 43.70
163.5 66.5 43.86
164.5 66.5 44.01
165.5 66.5 44.42
166.5 66.5 43.58
167.5 66.5 42.90
168.5 66.5 42.25
169.5 66.5 42.04
170.5 66.5 41.58
171.5 66.5 41.15
172.5 66.5 41.36
173.5 66.5 41.61
174.5 66.5 41.18
175.5 66.5 40.84
176.5 66.5 41.30
177.5 66.5 41.75
178.5 66.5 42.26
179.5 66.5 42.85
180.5 66.5 42.52
181.5 66.5 41.72
182.5 66.5 40.83
183.5 66.5 39.96
184.5 66.5 38.92
185.5 66.5 37.50
186.5 66.5 36.34
187.5 66.5 35.79
188.5 66.5 35.74
189.5 66.5 35.34
110.5 67.5 45.26
111.5 67.5 46.54
112.5 67.5 46.67
113.5 67.5 47.36
114.5 67.5 50.05
115.5 67.5 49.20
116.5 67.5 46.74
117.5 67.5 45.11
118.5 67.5 43.81
119.5 67.5 43.61
120.5 67.5 42.83
121.5 67.5 38.73
122.5 67.5 36.85
123.5 67.5 37.33
124.5 67.5 38.19
125.5 67.5 39.45
126.5 67.5 41.62
127.5 67.5 44.99
128.5 67.5 47.39
129.5 67.5 46.71
130.5 67.5 43.73
131.5 67.5 41.16
132.5 67.5 40.37
133.5 67.5 40.49
134.5 67.5 40.39
135.5 67.5 39.54
136.5 67.5 38.76
137.5 67.5 38.84
138.5 67.5 40.27
139.5 67.5 40.64
140.5 67.5 39.65
141.5 67.5 39.17
142.5 67.5 39.13
143.5 67.5 38.93
144.5 67.5 38.41
145.5 67.5 36.97
146.5 67.5 35.49
147.5 67.5 35.09
148.5 67.5 36.20
149.5 67.5 38.25
150.5 67.5 40.48
151.5 67.5 41.42
152.5 67.5 40.77
153.5 67.5 39.59
154.5 67.5 38.98
155.5 67.5 38.96
156.5 67.5 39.33
157.5 67.5 39.65
158.5 67.5 40.43
159.5 67.5 41.88
160.5 67.5 43.24
161.5 67.5 43.22
162.5 67.5 42.23
163.5 67.5 42.48
164.5 67.5 43.80
165.5 67.5 43.46
166.5 67.5 41.61
167.5 67.5 39.48
168.5 67.5 39.42
169.5 67.5 39.83
170.5 67.5 39.96
171.5 67.5 39.78
172.5 67.5 40.29
173.5 67.5 41.65
174.5 67.5 42.88
175.5 67.5 43.44
176.5 67.5 43.63
177.5 67.5 43.85
178.5 67.5 43.88
179.5 67.5 43.71
180.5 67.5 43.18
181.5 67.5 42.42
182.5 67.5 41.62
183.5 67.5 40.55
184.5 67.5 39.19
185.5 67.5 37.78
186.5 67.5 35.90
187.5 67.5 34.34
188.5 67.5 34.50
189.5 67.5 35.51
110.5 68.5 42.11
111.5 68.5 43.52
112.5 68.5 43.95
113.5 68.5 43.95
114.5 68.5 43.58
115.5 68.5 43.49
116.5 68.5 43.49
117.5 68.5 43.40
118.5 68.5 43.06
119.5 68.5 43.03
120.5 68.5 42.48
121.5 68.5 40.90
122.5 68.5 39.12
123.5 68.5 38.32
124.5 68.5 37.90
125.5 68.5 38.13
126.5 68.5 39.12
127.5 68.5 42.37
128.5 68.5 46.46
129.5 68.5 47.95
130.5 68.5 45.79
131.5 68.5 42.81
132.5 68.5 41.19
133.5 68.5 41.03
134.5 68.5 41.35
135.5 68.5 41.23
136.5 68.5 40.75
137.5 68.5 40.64
138.5 68.5 40.96
139.5 68.5 41.25
140.5 68.5 40.78
141.5 68.5 39.49
142.5 68.5 37.91
143.5 68.5 36.92
144.5 68.5 36.35
145.5 68.5 36.20
146.5 68.5 36.35
147.5 68.5 36.77
148.5 68.5 37.17
149.5 68.5 37.28
150.5 68.5 36.96
151.5 68.5 36.37
152.5 68.5 35.85
153.5 68.5 36.05
154.5 68.5 37.24
155.5 68.5 38.54
156.5 68.5 39.31
157.5 68.5 39.26
158.5 68.5 39.05
159.5 68.5 39.60
160.5 68.5 40.60
161.5 68.5 41.24
162.5 68.5 40.56
163.5 68.5 39.35
164.5 68.5 38.52
165.5 68.5 38.32
166.5 68.5 38.30
167.5 68.5 37.91
168.5 68.5 37.20
169.5 68.5 36.66
170.5 68.5 36.23
171.5 68.5 35.71
172.5 68.5 35.95
173.5 68.5 37.82
174.5 68.5 39.43
175.5 68.5 39.79
176.5 68.5 39.82
177.5 68.5 39.79
178.5 68.5 40.50
179.5 68.5 41.70
180.5 68.5 42.21
181.5 68.5 41.26
182.5 68.5 39.92
183.5 68.5 39.48
184.5 68.5 38.76
185.5 68.5 37.84
186.5 68.5 36.35
187.5 68.5 34.82
188.5 68.5 34.73
189.5 68.5 35.90
110.5 69.5 39.02
111.5 69.5 38.96
112.5 69.5 38.94
113.5 69.5 39.06
114.5 69.5 38.85
115.5 69.5 38.25
116.5 69.5 38.04
117.5 69.5 39.72
118.5 69.5 41.21
119.5 69.5 41.96
120.5 69.5 42.33
121.5 69.5 41.89
122.5 69.5 40.55
123.5 69.5 39.73
124.5 69.5 39.68
125.5 69.5 40.05
126.5 69.5 41.07
127.5 69.5 42.80
128.5 69.5 44.65
129.5 69.5 45.36
130.5 69.5 43.90
131.5 69.5 42.06
132.5 69.5 41.35
133.5 69.5 41.78
134.5 69.5 42.71
135.5 69.5 43.05
136.5 69.5 42.61
137.5 69.5 41.43
138.5 69.5 40.27
139.5 69.5 39.42
140.5 69.5 38.56
141.5 69.5 37.86
142.5 69.5 37.20
143.5 69.5 36.76
144.5 69.5 36.28
145.5 69.5 35.71
146.5 69.5 35.09
147.5 69.5 34.39
148.5 69.5 33.84
149.5 69.5 33.70
150.5 69.5 33.78
151.5 69.5 33.96
152.5 69.5 34.12
153.5 69.5 34.19
154.5 69.5 34.72
155.5 69.5 35.35
156.5 69.5 36.14
157.5 69.5 36.77
158.5 69.5 37.63
159.5 69.5 38.73
160.5 69.5 39.76
161.5 69.5 40.40
162.5 69.5 40.20
163.5 69.5 39.49
164.5 69.5 38.87
165.5 69.5 38.81
166.5 69.5 38.97
167.5 69.5 38.44
168.5 69.5 36.74
169.5 69.5 34.53
170.5 69.5 32.97
171.5 69.5 32.06
172.5 69.5 31.74
173.5 69.5 31.59
174.5 69.5 31.88
175.5 69.5 32.34
176.5 69.5 33.57
177.5 69.5 35.24
178.5 69.5 37.49
179.5 69.5 40.13
180.5 69.5 41.92
181.5 69.5 42.22
182.5 69.5 41.35
183.5 69.5 39.91
184.5 69.5 38.09
185.5 69.5 36.20
186.5 69.5 34.73
187.5 69.5 34.01
188.5 69.5 34.20
189.5 69.5 35.08
110.5 70.5 38.81
111.5 70.5 38.72
112.5 70.5 38.07
113.5 70.5 36.67
114.5 70.5 36.37
115.5 70.5 35.95
116.5 70.5 35.23
117.5 70.5 35.64
118.5 70.5 36.63
119.5 70.5 37.93
120.5 70.5 38.82
121.5 70.5 39.12
122.5 70.5 39.63
123.5 70.5 41.22
124.5 70.5 42.12
125.5 70.5 41.17
126.5 70.5 41.72
127.5 70.5 41.37
128.5 70.5 40.20
129.5 70.5 39.81
130.5 70.5 39.74
131.5 70.5 40.10
132.5 70.5 40.68
133.5 70.5 40.83
134.5 70.5 40.55
135.5 70.5 40.50
136.5 70.5 40.83
137.5 70.5 41.23
138.5 70.5 41.33
139.5 70.5 40.55
140.5 70.5 38.98
141.5 70.5 37.31
142.5 70.5 35.84
143.5 70.5 35.33
144.5 70.5 35.37
145.5 70.5 35.74
146.5 70.5 35.91
147.5 70.5 35.74
148.5 70.5 35.25
149.5 70.5 34.68
150.5 70.5 34.28
151.5 70.5 34.04
152.5 70.5 33.94
153.5 70.5 33.69
154.5 70.5 33.53
155.5 70.5 33.46
156.5 70.5 33.58
157.5 70.5 34.05
158.5 70.5 34.75
159.5 70.5 35.44
160.5 70.5 36.16
161.5 70.5 36.50
162.5 70.5 36.53
163.5 70.5 36.53
164.5 70.5 36.59
165.5 70.5 36.74
166.5 70.5 37.00
167.5 70.5 36.87
168.5 70.5 36.51
169.5 70.5 36.00
170.5 70.5 35.54
171.5 70.5 34.64
172.5 70.5 33.83
173.5 70.5 33.10
174.5 70.5 32.45
175.5 70.5 32.42
176.5 70.5 33.08
177.5 70.5 34.67
178.5 70.5 36.88
179.5 70.5 38.95
180.5 70.5 40.32
181.5 70.5 40.41
182.5 70.5 39.08
183.5 70.5 36.96
184.5 70.5 34.99
185.5 70.5 33.95
186.5 70.5 34.10
187.5 70.5 35.25
188.5 70.5 36.34
189.5 70.5 36.99
110.5 71.5 37.69
111.5 71.5 37.19
112.5 71.5 36.16
113.5 71.5 35.83
114.5 71.5 36.19
115.5 71.5 35.70
116.5 71.5 35.11
117.5 71.5 35.20
118.5 71.5 34.81
119.5 71.5 34.81
120.5 71.5 35.63
121.5 71.5 37.04
122.5 71.5 38.91
123.5 71.5 40.84
124.5 71.5 42.65
125.5 71.5 43.61
126.5 71.5 43.73
127.5 71.5 40.95
128.5 71.5 37.59
129.5 71.5 36.07
130.5 71.5 35.97
131.5 71.5 38.17
132.5 71.5 40.10
133.5 71.5 41.12
134.5 71.5 41.36
135.5 71.5 41.22
136.5 71.5 41.21
137.5 71.5 41.36
138.5 71.5 41.42
139.5 71.5 41.31
140.5 71.5 40.59
141.5 71.5 39.22
142.5 71.5 38.05
143.5 71.5 37.31
144.5 71.5 37.13
145.5 71.5 37.34
146.5 71.5 37.36
147.5 71.5 37.08
148.5 71.5 36.30
149.5 71.5 35.40
150.5 71.5 34.73
151.5 71.5 34.29
152.5 71.5 34.14
153.5 71.5 34.08
154.5 71.5 33.90
155.5 71.5 33.56
156.5 71.5 33.23
157.5 71.5 33.19
158.5 71.5 33.48
159.5 71.5 34.15
160.5 71.5 34.79
161.5 71.5 35.15
162.5 71.5 35.07
163.5 71.5 34.88
164.5 71.5 34.74
165.5 71.5 35.03
166.5 71.5 35.62
167.5 71.5 36.45
168.5 71.5 37.17
169.5 71.5 37.56
170.5 71.5 37.54
171.5 71.5 37.17
172.5 71.5 37.04
173.5 71.5 37.28
174.5 71.5 37.65
175.5 71.5 37.94
176.5 71.5 38.06
177.5 71.5 38.12
178.5 71.5 38.07
179.5 71.5 37.99
180.5 71.5 37.79
181.5 71.5 37.14
182.5 71.5 36.28
183.5 71.5 35.07
184.5 71.5 33.96
185.5 71.5 33.49
186.5 71.5 33.72
187.5 71.5 34.34
188.5 71.5 34.95
189.5 71.5 35.00
110.5 72.5 37.35
111.5 72.5 37.32
112.5 72.5 37.53
113.5 72.5 37.75
114.5 72.5 38.04
115.5 72.5 37.75
116.5 72.5 36.87
117.5 72.5 35.77
118.5 72.5 35.25
119.5 72.5 34.95
120.5 72.5 35.54
121.5 72.5 38.63
122.5 72.5 41.12
123.5 72.5 41.34
124.5 72.5 38.64
125.5 72.5 33.85
126.5 72.5 31.01
127.5 72.5 31.67
128.5 72.5 34.24
129.5 72.5 35.05
130.5 72.5 34.50
131.5 72.5 34.98
132.5 72.5 36.36
133.5 72.5 38.26
134.5 72.5 39.85
135.5 72.5 40.43
136.5 72.5 40.16
137.5 72.5 39.36
138.5 72.5 38.54
139.5 72.5 38.62
140.5 72.5 39.14
141.5 72.5 39.70
142.5 72.5 39.89
143.5 72.5 39.43
144.5 72.5 38.38
145.5 72.5 37.07
146.5 72.5 36.11
147.5 72.5 35.68
148.5 72.5 35.70
149.5 72.5 35.80
150.5 72.5 35.82
151.5 72.5 35.45
152.5 72.5 34.67
153.5 72.5 33.61
154.5 72.5 32.44
155.5 72.5 31.68
156.5 72.5 31.34
157.5 72.5 31.60
158.5 72.5 32.33
159.5 72.5 33.03
160.5 72.5 33.36
161.5 72.5 33.43
162.5 72.5 33.16
163.5 72.5 33.13
164.5 72.5 33.49
165.5 72.5 34.26
166.5 72.5 35.33
167.5 72.5 36.23
168.5 72.5 36.47
169.5 72.5 35.85
170.5 72.5 34.87
171.5 72.5 33.95
172.5 72.5 33.58
173.5 72.5 33.99
174.5 72.5 34.83
175.5 72.5 35.38
176.5 72.5 35.29
177.5 72.5 34.88
178.5 72.5 34.52
179.5 72.5 33.81
180.5 72.5 33.26
181.5 72.5 32.94
182.5 72.5 32.62
183.5 72.5 32.38
184.5 72.5 32.19
185.5 72.5 31.88
186.5 72.5 31.43
187.5 72.5 31.26
188.5 72.5 31.38
189.5 72.5 31.86
110.5 73.5 39.19
111.5 73.5 39.80
112.5 73.5 40.77
113.5 73.5 41.94
114.5 73.5 42.20
115.5 73.5 41.19
116.5 73.5 39.65
117.5 73.5 37.97
118.5 73.5 35.45
119.5 73.5 32.95
120.5 73.5 31.60
121.5 73.5 32.92
122.5 73.5 35.43
123.5 73.5 35.78
124.5 73.5 32.26
125.5 73.5 28.46
126.5 73.5 28.00
127.5 73.5 29.33
128.5 73.5 30.49
129.5 73.5 30.53
130.5 73.5 29.58
131.5 73.5 28.93
132.5 73.5 29.93
133.5 73.5 32.04
134.5 73.5 34.31
135.5 73.5 35.40
136.5 73.5 35.55
137.5 73.5 34.93
138.5 73.5 34.48
139.5 73.5 35.00
140.5 73.5 36.15
141.5 73.5 37.09
142.5 73.5 37.46
143.5 73.5 37.14
144.5 73.5 36.28
145.5 73.5 35.36
146.5 73.5 34.71
147.5 73.5 34.69
148.5 73.5 34.90
149.5 73.5 34.91
150.5 73.5 34.43
151.5 73.5 33.37
152.5 73.5 32.25
153.5 73.5 31.51
154.5 73.5 31.32
155.5 73.5 31.58
156.5 73.5 32.09
157.5 73.5 32.56
158.5 73.5 32.53
159.5 73.5 32.07
160.5 73.5 31.51
161.5 73.5 31.05
162.5 73.5 31.00
163.5 73.5 31.17
164.5 73.5 31.94
165.5 73.5 32.75
166.5 73.5 33.41
167.5 73.5 33.51
168.5 73.5 33.08
169.5 73.5 32.28
170.5 73.5 31.53
171.5 73.5 31.06
172.5 73.5 31.18
173.5 73.5 31.68
174.5 73.5 32.07
175.5 73.5 31.89
176.5 73.5 31.41
177.5 73.5 30.92
178.5 73.5 30.65
179.5 73.5 30.43
180.5 73.5 30.33
181.5 73.5 30.15
182.5 73.5 30.08
183.5 73.5 29.98
184.5 73.5 29.92
185.5 73.5 29.89
186.5 73.5 29.96
187.5 73.5 30.20
188.5 73.5 30.63
189.5 73.5 31.29
110.5 74.5 41.90
111.5 74.5 41.22
112.5 74.5 40.79
113.5 74.5 40.20
114.5 74.5 38.44
115.5 74.5 36.37
116.5 74.5 34.63
117.5 74.5 32.72
118.5 74.5 30.69
119.5 74.5 28.32
120.5 74.5 26.41
121.5 74.5 25.46
122.5 74.5 25.49
123.5 74.5 25.98
124.5 74.5 26.05
125.5 74.5 25.70
126.5 74.5 25.16
127.5 74.5 24.66
128.5 74.5 24.72
129.5 74.5 25.44
130.5 74.5 26.32
131.5 74.5 27.46
132.5 74.5 28.50
133.5 74.5 29.30
134.5 74.5 30.28
135.5 74.5 31.08
136.5 74.5 31.75
137.5 74.5 32.43
138.5 74.5 33.17
139.5 74.5 34.07
140.5 74.5 35.04
141.5 74.5 35.14
142.5 74.5 34.64
143.5 74.5 33.81
144.5 74.5 32.96
145.5 74.5 32.50
146.5 74.5 32.47
147.5 74.5 32.68
148.5 74.5 32.68
149.5 74.5 32.29
150.5 74.5 31.43
151.5 74.5 30.67
152.5 74.5 30.31
153.5 74.5 30.56
154.5 74.5 31.42
155.5 74.5 32.10
